identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
13626610,A6122,2695,Communist Party of Australia ( CPA ) Branches NSW Newcastle  Volume 1,1955 - 1960,1955,1960,Open with exception,Canberra,False,0
13629184,A6122,2749,Communist Party of Australia Branches - New South Wales - Electic Power Transmissions,1960 - 1960,1960,1960,Open with exception,Canberra,False,0
13629408,A6122,2703,Eslanda Kindergarten and Primary School,1961 - 1964,1961,1964,Open with exception,Canberra,False,0
13629520,A6122,2718,"Propaganda methods, 3CR Community Radio Volume 1",1976 - 1977,1976,1977,Open with exception,Canberra,True,134
13629522,A6122,2702,"Propaganda Methods - Community Radio Federation, Melbourne",1974 - 1980,1974,1980,Open with exception,Canberra,True,32
13629633,A6122,2714,Memo Top Secret Venona [ Reference in History of ASIO Volume 1] Miscellaneous papers,1951 - 1954,1951,1954,Open,Canberra,True,11
13631233,A6122,890,CPA [Communist Party of Australia] (Western Australia) - University Branch Volume 1,1952 - 1967,1952,1967,Open with exception,Canberra,False,0
13631235,A6122,1262,University of Western Australia,1947 - 1950,1947,1950,Open with exception,Canberra,False,0
13631704,A6122,368,CP of A [Communist Party of Australia] Interest in Migration to Australia Volume 1,1942 - 1952,1942,1952,Open with exception,Canberra,False,0
13631705,A6122,378,CP of A [Communist Party of Australia] Activity and Interest in Italian Community - NSW,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
13640698,A6122,164,Russian Emigre Community - New South Wales,1951 - 1951,1951,1951,Open with exception,Canberra,False,0
13644884,A6122,2766,South African Liberation Centre Volume 1,1973 - 1975,1973,1975,Open with exception,Canberra,False,0
13646168,A6122,2758,Official representations of USSR in Australia prior to 1955 - Embassy Canberra,1952 - 1957,1952,1957,Open with exception,Canberra,False,0
13649592,A6122,2753,Official Representation of USSR in Australia to 1955 - Survey of contacts made in Victoria 1950 - 1953,1952 - 1986,1952,1986,Open with exception,Canberra,True,81
13649594,A6122,2738,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in the Australian Capital Territory 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,19
13649596,A6122,2739,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in New South Wales 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,34
13649598,A6122,2737,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in South Australia 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,18
13649600,A6122,2736,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in Western Australia 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,23
13649602,A6122,2734,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in Queensland 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,19
13649604,A6122,2735,Official Representation of USSR in Australia prior to 1955 - Survey of Contacts made by Embassy Personnel in Tasmania 1950-1952,1953 - 1953,1953,1953,Open with exception,Canberra,True,21
13657857,A6122,2757,"PETROV, Vladimir 1956 Personal Conduct Incident in Queensland",1956 - 1956,1956,1956,Open with exception,Canberra,True,27
13663069,A6122,2764,XVI Olympiad Melbourne 1956 Transport Russian Ship GRUZIJA aka GRUZIA aka GRUZIYA Volume 1,1956 - 1957,1956,1957,Open with exception,Canberra,True,183
13669234,A6122,781,Communist Party of Australia - New South Wales - South Newcastle,1956 - 1956,1956,1956,Open,Canberra,True,4
13676446,A6122,9,"Soviet Embassy Canberra - PETROVA, E.A. [Portion of title exempt]",1941 - 1949,1941,1949,Open with exception,Canberra,False,0
13681608,A6122,2771,National Tribal Council Volume 1,1970 - 1971,1970,1971,Open with exception,Canberra,True,143
13693460,A6122,2780,Background Brief 20/73- Vladimir Nikolayevich KHANZHENKOV - Miscellaneous papers,1970 - 1970,1970,1970,Open with exception,Canberra,False,0
13693468,A6122,2778,History of ASIO Volume 2 References to Poselyagin - Miscellaneous papers,1974 - 1982,1974,1982,Open with exception,Canberra,True,18
13696211,A6122,2779,History of ASIO Volume 2 References to Haig Park Meeting - Miscellaneous papers,1975 - 1975,1975,1975,Open with exception,Canberra,True,15
13699438,A6122,2774,"Collegial Society of Hungarian Veterans ( aka Magyar Harcosok Barjtarsi Kozessege, MHBK aka League of Hungarian Veterans ) Volume 1",1952 - 1961,1952,1961,Open with exception,Canberra,False,0
13699441,A6122,2759,Rakoczi Society,1957 - 1972,1957,1972,Open with exception,Canberra,False,0
13707287,A6122,1170,Communist Party of Australia - Recruitment and membership Queensland,1949 - 1957,1949,1957,Open with exception,Canberra,False,0
13716243,A6122,2773,Macedonian Soccer Club Victoria,1956 - 1979,1956,1979,Open with exception,Canberra,False,0
13720484,A6122,2786,Socialist Unity Committee - Sydney Volume 1,1971 - 1985,1971,1985,Open with exception,Canberra,True,170
13729841,A6122,2816,Socialist Unity Committee Newcastle Volume 1,1971 - 1971,1971,1971,Open with exception,Canberra,True,203
13738437,A6122,2785,Propaganda Methods Radio 4ZZZ,1976 - 1986,1976,1986,Open with exception,Canberra,True,43
13743483,A6122,2776,XVI Olympiad Melbourne 1956 Counter Espionage Targets ( TS ),1956 - 1961,1956,1961,Open with exception,Canberra,True,74
13743503,A6122,2781,XVI Olympiad Melbourne 1956 Possible Defectors and Refugees,1955 - 1956,1955,1956,Open with exception,Canberra,False,0
13743524,A6122,2782,XVI Olympiad Melbourne 1956 Grant of Political Asylum to Team Members and Visitors,1955 - 1958,1955,1958,Open with exception,Canberra,True,69
13743528,A6122,2777,XVI Olympiad Melbourne 1956 Espionage Use by RIS,1955 - 1972,1955,1972,Open with exception,Canberra,True,26
13743535,A6122,2783,XVI Olympiad Melbourne 1956 CPA interest in Olympic Games,1953 - 1959,1953,1959,Open with exception,Canberra,True,167
13743540,A6122,2775,XVI Olympiad Melbourne 1956 - Communist Front Organisations - Interest in Olympic Games,1956 - 1956,1956,1956,Open with exception,Canberra,True,9
13743548,A6122,2791,XVI Olympiad Melbourne 1956 Espionage Intelligence Aspects Volume 1,1956 - 1972,1956,1972,Open with exception,Canberra,True,98
13743568,A6122,2792,XVI Olympiad Melbourne 1956 Officials Teams from Communist China Volume 1,1955 - 1956,1955,1956,Open with exception,Canberra,False,0
13743575,A6122,2788,XVI Olympiad Melbourne 1956 Sovbloc Countries sport and Athletics in USSR and Satellite countries,1955 - 1956,1955,1956,Open with exception,Canberra,True,230
13744066,A6122,2784,XVI Olympiad Melbourne 1956 Officials Teams intending to proceed to USA,1956 - 1956,1956,1956,Open with exception,Canberra,True,101
13744854,A6122,2890,XVI olympiad Melbourne 1956 Officials Teams from Czechoslovakia,1956 - 1963,1956,1963,Open with exception,Canberra,False,0
13754248,A6122,2799,Russian Social Club NSW Volume 1,1948 - 1954,1948,1954,Open with exception,Canberra,False,0
13754251,A6122,2789,Russian Club Strathfield NSW,1963 - 1991,1963,1991,Open with exception,Canberra,False,0
13754583,A6122,2794,XVI Olympiad Melbourne 1956 - Photography Coverage by ASIO,1956 - 1963,1956,1963,Open with exception,Canberra,False,0
13754598,A6122,822 REFERENCE COPY,Communist Party of Australia - Victoria - South Melbourne branch,1955 - 1955,1955,1955,Open with exception,Canberra,True,3
13765208,A6122,1045,CPA Publications - Tribune QLD - Volume 1,1949 - 1956,1949,1956,Open with exception,Canberra,False,0
13782086,A6122,166,The Russian Migrant Centre - Russian Anti-Communist Centre - Sydney.,1953 - 1954,1953,1954,Open with exception,Canberra,False,0
13785772,A6122,2810,Operation Align Volume 1,1976 - 1976,1976,1976,Open with exception,Canberra,True,14
13785774,A6122,2814,Operation Amorous Four Volume 1,1977 - 1977,1977,1977,Open with exception,Canberra,True,159
13789044,A6122,2868,Jewish Study Group Volume 1,1971 - 1984,1971,1984,Open with exception,Canberra,True,27
13799922,A6122,2821,History of ASIO (HOA) Volume 3 - Reference to record of conversation between DG ASIO and Prime Minister-elect Robert Hawke - 8th March 1983 Miscellaneous papers,1983 - 1983,1983,1983,Open with exception,Canberra,True,8
13808307,A6122,2815,Comalco Aluminium Limited Volume 1,1967 - 1989,1967,1989,Open with exception,Canberra,True,44
13809423,A6122,2881,Operation Robin Red Breast ( TS ),1956 - 1956,1956,1956,Open with exception,Canberra,True,17
13809427,A6122,2883,Operation Wren,1956 - 1959,1956,1959,Open with exception,Canberra,False,0
13899906,A6122,2878,Jobs for Women Action Committee Volume 1,1980 - 1982,1980,1982,Open with exception,Canberra,False,0
13939204,A6122,2879,Melbourne Institute of Technology Volume 1,1956 - 1972,1956,1972,Open with exception,Canberra,False,0
13958933,A6122,2889,Ministers of th Commonwealth Government Advice Given by Director General ASIO Geoffrey Reed,1949 - 1987,1949,1987,Open with exception,Canberra,False,0
21518726,A6122,747,CP of A [Communist Party of Australia] - NSW - Garden Island Branch,1952 - 1954,1952,1954,Open with exception,Canberra,False,0
21518727,A6122,748,Communist Party of Australia - NSW - Petersham-Leicharot,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21518728,A6122,750,Communist Party of Australia - NSW - Sutherland Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518729,A6122,751,Communist Party of Australia - NSW - Qantas Branch (formerly Aerodrome Branch),1952 - 1952,1952,1952,Open with exception,Canberra,False,0
21518730,A6122,752,Communist Party of Australia - Branches - NSW - Marrickville Branch,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21518731,A6122,753,Communist Party of Australia - NSW - Bunnerong Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518732,A6122,754,Communist Party of Australia - NSW - Sydney Steel Branch,1947 - 1947,1947,1947,Open with exception,Canberra,False,0
21518733,A6122,755,Communist Party of Australia - Branches - NSW - East Mascot Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518734,A6122,756,Communist Party of Australia - Branches - NSW - West Mascot Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518735,A6122,757,Communist Party of Australia - Branches - NSW - TAA Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518736,A6122,759,Communist Party of Australia - NSW - Seafarers or Seamans Branch,1953 - 1954,1953,1954,Open with exception,Canberra,False,0
21518737,A6122,761,Communist Party of Australia - NSW - Werris Creek Branch,1944 - 1944,1944,1944,Open with exception,Canberra,False,0
21518738,A6122,762,Communist Party of Australia - NSW - Jindabyne Branch,1943 - 1943,1943,1943,Open with exception,Canberra,False,0
21518739,A6122,763,Communist Party of Australia - Glenn Innes Branch,1944 - 1944,1944,1944,Open with exception,Canberra,False,0
21518740,A6122,764,Communist Party of Australia - NSW - Tumbarumba Branch,1944 - 1944,1944,1944,Open with exception,Canberra,False,0
21518741,A6122,765,Communist Party of Australia - NSW - Cammeray Branch,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21518742,A6122,766,Communist Party of Australia - NSW - Star Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518743,A6122,767,Communist Party of Australia - NSW - Mosman Branch,1952 - 1958,1952,1958,Open with exception,Canberra,False,0
21518744,A6122,768,Communist Party of Australia - NSW Glen Davis Branch,1949 - 1952,1949,1952,Open with exception,Canberra,False,0
21518745,A6122,769,Communist Party of Australia - NSW - Eveleigh Carriage Workshop Branch - Volume 1,1953 - 1956,1953,1956,Open with exception,Canberra,False,0
21518746,A6122,771,Communist Party of Australia - NSW - Maroubra District Branch,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
21518747,A6122,772,Communist Party of Australia - NSW - Matraville/La Perouse Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518748,A6122,773,Communist Party of Australia - NSW - Ross Street Technical College Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518749,A6122,774,Communist Party of Australia - NSW - Cockatoo Dock Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518750,A6122,776,Communist Party of Australia - NSW - Junee Branch,1943 - 1946,1943,1946,Open with exception,Canberra,False,0
21518751,A6122,782,Communist Party of Australia - NSW - Deep Branch Wharfies' Section,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21518752,A6122,783,Communist Party of Australia - NSW - Front Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518753,A6122,784,Communist Party of Australia - NSW - Gladesville Branch,1952 - 1955,1952,1955,Open with exception,Canberra,False,0
21518754,A6122,785,Communist Party of Australia - NSW - East Hills Branch,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
21518755,A6122,807,Communist Party of Australia - Students Bureau,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21518756,A6122,808,Communist Party of Australia (CPA) - National Appeals Committee - formerly Central Disputes Committee,1952 - 1955,1952,1955,Open with exception,Canberra,False,0
21518757,A6122,809,Communist Party of Australia - Static Organization - general,1939 - 1955,1939,1955,Open with exception,Canberra,False,0
21518758,A6122,810,Communist Party of Australia - Victoria Education Committee,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21518759,A6122,811,Communist Party of Australia (Victoria) - Williamstown,1951 - 1954,1951,1954,Open with exception,Canberra,False,0
21518760,A6122,812,Communist Party of Australia (Victoria) - Heidelberg,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518761,A6122,815,Communist Party of Australia - Victoria - Seaman's Union Branch,1953 - 1954,1953,1954,Open with exception,Canberra,False,0
21518762,A6122,634,Communist Party of Australia - Queensland - City Section,1949 - 1949,1949,1949,Closed,Canberra,False,0
21518763,A6122,742,CP of A [Communist Party of Australia] - Rowetts Branch,1950 - 1952,1950,1952,Open with exception,Canberra,False,0
